run_name,run_id,data_version,threshold_fix_applied,include_food,include_rain,include_text,conflict_only_embeddings,use_pca,k,n_splits,event_col,optimal_threshold,n_predictors,train_cv_aupr,train_cv_f1,onset_aupr,onset_precision_class1,onset_recall_class1,onset_f1_class1,active_aupr,active_precision_class1,active_recall_class1,active_f1_class1,param_subsample,param_reg_lambda,param_reg_alpha,param_min_child_weight,param_max_depth,param_max_delta_step,param_learning_rate,param_gamma,param_colsample_bytree,param_colsample_bylevel,param_k,param_n_splits,param_event_col,price_recency
acled_sub_food_text_all_threshold_change_0.75_5,2d51dbcc768348ca864b6117650b2ae8,acled_sub_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.75,5,sub_event_type,0.0056,799,0.2745,0.39,0.3196,0.3472,1,0.5155,0.3131,0.2639,1,0.4176,0.6,1,0.1,1,3,0,0.1,1,0.6,0.6,0.75,5,sub_event_type,FALSE
acled_event_food_text_conflict_threshold_change_pca_0.75_4,3c33542ed2fb4aea91bd89306235fce7,acled_event_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.75,4,event_type,0.2656,37,0.281,0.3885,0.3878,0.3506,0.8133,0.49,0.2751,0.2841,0.6754,0.4,1,10,2,3,7,0,0.1,3,0.6,0.8,0.75,4,event_type,FALSE
acled_event_food_text_conflict_threshold_change_0.75_4,8735733156d24a8c90a37c3920aade0b,acled_event_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.75,4,event_type,0.1552,781,0.2678,0.3858,0.3925,0.3472,1,0.5155,0.2923,0.2639,1,0.4176,0.6,10,0.1,1,7,0,0.03,0,0.8,1,0.75,4,event_type,FALSE
acled_event_food_text_conflict_threshold_change_pca_0.75_5,0eaac554acba4379a6467ce9ccf824e2,acled_event_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.75,5,event_type,0.2598,37,0.2747,0.3992,0.3805,0.3719,0.9867,0.5401,0.312,0.2676,1,0.4222,0.6,10,0.1,1,7,0,0.03,0,0.8,1,0.75,5,event_type,FALSE
acled_event_food_text_conflict_threshold_change_0.75_5,0945cc830175479bb15dc11d18bda17a,acled_event_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.75,5,event_type,0.2748,781,0.279,0.3941,0.373,0.3688,0.7867,0.5021,0.2897,0.2691,0.8947,0.4138,0.6,10,2,1,7,0,0.05,0,0.8,1,0.75,5,event_type,FALSE
acled_event_food_text_all_threshold_change_pca_0.75_4,6c555dce42a94bdfbf02a2b5bd6ad8f3,acled_event_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.75,4,event_type,0.059,63,0.2732,0.3854,0.3486,0.3488,1,0.5172,0.2848,0.2639,1,0.4176,0.6,1,1,3,5,0,0.1,5,0.6,1,0.75,4,event_type,FALSE
acled_event_food_text_all_threshold_change_0.75_4,fb5e9d5cac914363a2538f6b2e974af1,acled_event_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.75,4,event_type,0.0556,781,0.2614,0.4049,0.3281,0.3488,1,0.5172,0.315,0.2645,1,0.4183,0.6,1,0.1,1,3,0,0.1,1,0.6,0.6,0.75,4,event_type,FALSE
acled_event_food_text_all_threshold_change_pca_0.75_5,4cc1fd275b67402fb0e5644b7e983655,acled_event_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.75,5,event_type,0.0302,63,0.2592,0.39,0.3531,0.3472,1,0.5155,0.3182,0.2639,1,0.4176,0.6,5,0.1,1,7,0,0.1,1,0.6,0.6,0.75,5,event_type,FALSE
acled_event_food_text_all_threshold_change_0.75_5,ba4bc9dc78914d5fa94d84581736ec3a,acled_event_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.75,5,event_type,0.0504,781,0.2732,0.398,0.346,0.3488,1,0.5172,0.3262,0.2651,1,0.4191,0.6,1,1,1,3,0,0.1,1,0.6,0.8,0.75,5,event_type,FALSE
acled_sub_food_text_conflict_threshold_change_pca_1_4,ee8964dd79924907a5c02351afa62fda,acled_sub_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,4,sub_event_type,0.4267,55,0.2415,0.3289,0.417,0.2953,0.6667,0.4093,0.3076,0.2692,0.6495,0.3807,0.8,5,1,3,3,1,0.01,5,1,0.6,1,4,sub_event_type,FALSE
acled_sub_food_text_conflict_threshold_change_1_4,5c110d1a8a364afb9528690eb8028081,acled_sub_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,4,sub_event_type,0.4467,799,0.2477,0.3378,0.3932,0.3333,0.6061,0.4301,0.3156,0.2664,0.6289,0.3742,0.8,5,2,5,3,0,0.01,0,0.8,0.6,1,4,sub_event_type,FALSE
acled_sub_food_text_conflict_threshold_change_pca_1_5,4ccb8b8599824ab4995f3b50a3135272,acled_sub_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,5,sub_event_type,0.2556,55,0.2354,0.3378,0.3883,0.3072,0.7121,0.4292,0.3273,0.2605,0.701,0.3799,1,1,2,5,3,0,0.05,0,0.8,0.8,1,5,sub_event_type,FALSE
acled_sub_food_text_conflict_threshold_change_1_5,a2c4a5e675dd4243a8f550b8734de066,acled_sub_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,5,sub_event_type,0.3757,799,0.2384,0.338,0.3958,0.3084,1,0.4714,0.2959,0.2282,1,0.3716,0.8,10,2,3,3,5,0.01,5,0.8,0.8,1,5,sub_event_type,FALSE
acled_sub_food_text_all_threshold_change_pca_1_4,e00f43eff15f45278b10f55817dd1dda,acled_sub_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,4,sub_event_type,0.1064,81,0.2286,0.3322,0.3468,0.3005,0.8788,0.4479,0.3059,0.2562,0.8454,0.3933,1,5,0,1,3,5,0.1,0,1,0.6,1,4,sub_event_type,FALSE
acled_sub_food_text_all_threshold_change_1_4,f5dd8051f2a14d6d9c6ec655fde3faf5,acled_sub_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,4,sub_event_type,0.128,799,0.2148,0.3351,0.3498,0.3161,0.9242,0.471,0.2606,0.2302,0.9588,0.3713,0.6,10,1,1,5,5,0.1,1,0.6,0.8,1,4,sub_event_type,FALSE
acled_sub_food_text_all_threshold_change_pca_1_5,f894c6ca617141c0984db6528236019b,acled_sub_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,5,sub_event_type,0.0294,81,0.2115,0.3336,0.3401,0.3056,1,0.4681,0.2795,0.2256,1,0.3681,0.6,1,0,3,3,1,0.1,0,0.8,1,1,5,sub_event_type,FALSE
acled_sub_food_text_all_threshold_change_1_5,7e2b4852329a40bea05bbf1b5fd520d8,acled_sub_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,5,sub_event_type,0.2202,799,0.2195,0.3385,0.3418,0.3056,1,0.4681,0.2741,0.2245,1,0.3667,1,1,1,5,5,5,0.01,0,1,1,1,5,sub_event_type,FALSE
acled_event_food_text_conflict_threshold_change_pca_1_4,72f15bb9b4c640a79235ad5a50d2ee85,acled_event_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,4,event_type,0.4189,37,0.2432,0.3333,0.3474,0.3168,0.9697,0.4776,0.3153,0.231,1,0.3752,0.8,10,1,5,3,1,0.01,0,0.6,1,1,4,event_type,FALSE
acled_event_food_text_conflict_threshold_change_1_4,945161195a104fa9ab80dc4b99024e22,acled_event_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,4,event_type,0.3757,781,0.2409,0.3354,0.4274,0.3526,0.9242,0.5105,0.3367,0.2427,0.9381,0.3856,0.6,10,2,1,3,5,0.03,1,0.6,0.8,1,4,event_type,FALSE
acled_event_food_text_conflict_threshold_change_pca_1_5,3274c220ea254b64a75659a789908bd9,acled_event_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,5,event_type,0.2479,37,0.2336,0.3371,0.3759,0.3261,0.9091,0.48,0.3142,0.2324,0.9897,0.3765,0.6,10,0.1,1,7,0,0.03,0,0.8,1,1,5,event_type,FALSE
acled_event_food_text_conflict_threshold_change_1_5,66c70bb25b2545b599f8d61fd891235a,acled_event_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,5,event_type,0.2964,781,0.2362,0.3349,0.3829,0.3087,0.697,0.4279,0.276,0.2358,0.7732,0.3614,0.6,5,2,1,5,1,0.05,1,0.6,0.6,1,5,event_type,FALSE
acled_event_food_text_all_threshold_change_pca_1_4,b68d29f63cbc42ad85369d4ca3603625,acled_event_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,4,event_type,0.1182,63,0.2295,0.3305,0.3067,0.2896,0.803,0.4257,0.2662,0.2345,0.701,0.3514,0.6,1,1,1,3,0,0.1,1,0.6,0.8,1,4,event_type,FALSE
acled_event_food_text_all_threshold_change_1_4,15969ada489b48a587ed7a2d55b4483d,acled_event_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,4,event_type,0.0486,781,0.2135,0.3454,0.2994,0.3069,0.9394,0.4627,0.3243,0.2493,0.9485,0.3948,1,1,0.1,3,3,5,0.1,1,0.6,1,1,4,event_type,FALSE
acled_event_food_text_all_threshold_change_pca_1_5,46523483ae0045f48de2f470de427817,acled_event_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,5,event_type,0.0454,63,0.2154,0.3336,0.2995,0.307,1,0.4698,0.2853,0.2272,1,0.3702,0.6,1,1,3,5,0,0.1,5,0.6,1,1,5,event_type,FALSE
acled_event_food_text_all_threshold_change_1_5,8002f4ccf3874e03b3b60fa92505bc37,acled_event_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,5,event_type,0.0335,781,0.2107,0.3417,0.2778,0.3056,1,0.4681,0.2586,0.2261,1,0.3688,0.6,1,0.1,1,3,0,0.1,1,0.6,0.6,1,5,event_type,FALSE
acled_sub_food_text_conflict_threshold_change_pca_1.25_4,4a298cbfbaab4e8bbf2d7cb9d6252cc4,acled_sub_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1.25,4,sub_event_type,0.4164,55,0.2576,0.3119,0.3703,0.45,0.2903,0.3529,0.3056,0.3548,0.2588,0.2993,1,5,0.1,1,5,0,0.1,3,0.8,0.8,1.25,4,sub_event_type,FALSE
acled_sub_food_text_conflict_threshold_change_1.25_4,e0acea888147470d83a6858c67b67501,acled_sub_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1.25,4,sub_event_type,0.4993,799,0.2455,0.3299,0.3749,0.4074,0.1774,0.2472,0.2936,0.3478,0.0941,0.1481,0.8,5,2,5,3,0,0.01,0,0.8,0.6,1.25,4,sub_event_type,FALSE
acled_sub_food_text_conflict_threshold_change_pca_1.25_5,054cfde5dd164937a55cb4e4156b9006,acled_sub_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1.25,5,sub_event_type,0.1506,55,0.2399,0.3333,0.3911,0.2808,0.6613,0.3942,0.2517,0.234,0.6471,0.3438,0.8,1,0.1,1,5,5,0.05,1,0.8,0.8,1.25,5,sub_event_type,FALSE
acled_sub_food_text_conflict_threshold_change_1.25_5,74d50dafcb0d46f786af0bc840fd989a,acled_sub_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1.25,5,sub_event_type,0.4278,799,0.2504,0.3319,0.3748,0.4,0.3226,0.3571,0.2615,0.2755,0.3176,0.2951,0.6,10,2,5,3,1,0.05,5,0.6,0.8,1.25,5,sub_event_type,FALSE
acled_sub_food_text_all_threshold_change_pca_1.25_4,3e5f907ab9194aee86d760ab5d3e73e0,acled_sub_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1.25,4,sub_event_type,0.2612,81,0.2306,0.3173,0.3355,0.2951,0.871,0.4408,0.3143,0.206,0.9647,0.3395,0.6,5,0.1,5,7,5,0.03,3,0.6,0.8,1.25,4,sub_event_type,FALSE
acled_sub_food_text_all_threshold_change_1.25_4,49aae1c50d854f30aac42d85c32ad95e,acled_sub_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1.25,4,sub_event_type,0.2496,799,0.2052,0.3156,0.3347,0.3133,0.7581,0.4434,0.263,0.2335,0.7059,0.3509,1,1,2,3,3,5,0.03,0,0.8,1,1.25,4,sub_event_type,FALSE
acled_sub_food_text_all_threshold_change_pca_1.25_5,4d79c518bbcf442a8eb07a92b61fdcfa,acled_sub_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1.25,5,sub_event_type,0.3409,81,0.1948,0.3099,0.3411,0.285,0.9516,0.4387,0.2741,0.1972,1,0.3295,0.8,10,0,1,7,5,0.01,0,0.8,0.6,1.25,5,sub_event_type,FALSE
acled_sub_food_text_all_threshold_change_1.25_5,2fdc8878198349c28267f9ed0db65bb8,acled_sub_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1.25,5,sub_event_type,0.1849,799,0.2127,0.304,0.3747,0.287,1,0.446,0.2405,0.1968,1,0.3288,1,1,0,3,7,5,0.01,3,1,1,1.25,5,sub_event_type,FALSE
acled_event_food_text_conflict_threshold_change_pca_1.25_4,37c2b90fb9124086b29c3b556f673cfe,acled_event_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1.25,4,event_type,0.3154,37,0.2466,0.3205,0.3517,0.3333,0.6935,0.4503,0.2651,0.2356,0.6235,0.3419,1,1,2,3,3,5,0.03,0,0.8,1,1.25,4,event_type,FALSE
acled_event_food_text_conflict_threshold_change_1.25_4,afcc5032aadf41e6b1111d584365c857,acled_event_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1.25,4,event_type,0.3664,781,0.2439,0.3242,0.3644,0.3333,0.5806,0.4235,0.2845,0.2697,0.4824,0.346,1,10,2,5,3,1,0.03,1,0.6,1,1.25,4,event_type,FALSE
acled_event_food_text_conflict_threshold_change_pca_1.25_5,2b9822e264e34853937b90e78e45a3f9,acled_event_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1.25,5,event_type,0.2714,37,0.231,0.3372,0.3323,0.2941,0.6452,0.404,0.2727,0.2402,0.6471,0.3503,0.8,1,0,5,3,5,0.05,0,0.6,0.8,1.25,5,event_type,FALSE
acled_event_food_text_conflict_threshold_change_1.25_5,3ede0a9446f14583b7fb1c5d5ab33c5b,acled_event_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1.25,5,event_type,0.3903,781,0.2359,0.3206,0.3961,0.3182,0.6774,0.433,0.2611,0.2045,0.8588,0.3303,1,10,2,3,7,1,0.01,1,0.6,0.6,1.25,5,event_type,FALSE
acled_event_food_text_all_threshold_change_pca_1.25_4,67d1a5daedb54c9ab5267fd17c3a8402,acled_event_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1.25,4,event_type,0.3978,63,0.2242,0.3152,0.3146,0.2876,0.7097,0.4093,0.3034,0.2256,0.8706,0.3584,0.8,10,0,1,7,5,0.01,0,0.8,0.6,1.25,4,event_type,FALSE
acled_event_food_text_all_threshold_change_1.25_4,9749fc80905145eabdc6765717a7d2db,acled_event_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1.25,4,event_type,0.3743,781,0.2118,0.3089,0.3461,0.281,0.9516,0.4338,0.2728,0.1995,0.9882,0.332,0.8,10,0.1,3,3,5,0.01,3,1,0.8,1.25,4,event_type,FALSE
acled_event_food_text_all_threshold_change_pca_1.25_5,dfbcfd63e3c24713b80257ff08137c16,acled_event_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1.25,5,event_type,0.2093,63,0.2044,0.3159,0.307,0.2848,0.7258,0.4091,0.2666,0.2201,0.8,0.3452,0.6,1,2,3,5,0,0.05,5,0.6,1,1.25,5,event_type,FALSE
acled_event_food_text_all_threshold_change_1.25_5,e93d15e6902d4caeaffea398034d8001,acled_event_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1.25,5,event_type,0.4014,781,0.2132,0.324,0.3291,0.3133,0.8387,0.4561,0.2587,0.2143,0.7765,0.3359,1,5,1,5,3,5,0.01,5,0.6,1,1.25,5,event_type,FALSE
acled_sub_food_text_conflict_threshold_change_pca_1.5_4,7ea64b483da146aba044a3828fa0e4d8,acled_sub_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1.5,4,sub_event_type,0.3247,55,0.2276,0.3246,0.3989,0.3889,0.2642,0.3146,0.2167,0.2182,0.1739,0.1935,1,1,1,5,7,5,0.1,1,0.6,0.6,1.5,4,sub_event_type,FALSE
acled_sub_food_text_conflict_threshold_change_1.5_4,4e240472b3cb4a259aa49aef438ea608,acled_sub_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1.5,4,sub_event_type,0.5028,799,0.2159,0.3095,0.3707,0.5,0.1509,0.2319,0.2238,0.25,0.029,0.0519,0.8,10,2,3,3,5,0.01,5,0.8,0.8,1.5,4,sub_event_type,FALSE
acled_sub_food_text_conflict_threshold_change_pca_1.5_5,d3def4e5b2f94710aec0ba1e222477d8,acled_sub_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1.5,5,sub_event_type,0.4607,55,0.2148,0.3221,0.3614,0.3953,0.3208,0.3542,0.2163,0.2647,0.1304,0.1748,0.6,10,2,3,5,5,0.01,1,1,0.8,1.5,5,sub_event_type,FALSE
acled_sub_food_text_conflict_threshold_change_1.5_5,94a64254c32f42fda71349bf049c0e6d,acled_sub_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1.5,5,sub_event_type,0.4288,799,0.2162,0.3158,0.3922,0.4571,0.3019,0.3636,0.1967,0.12,0.0435,0.0638,0.8,10,0,1,7,5,0.01,0,0.8,0.6,1.5,5,sub_event_type,FALSE
acled_sub_food_text_all_threshold_change_pca_1.5_4,73efc257c929474e8c74a8289c814a3f,acled_sub_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1.5,4,sub_event_type,0.3388,81,0.2136,0.2722,0.3443,0.3585,0.3585,0.3585,0.2142,0.2462,0.2319,0.2388,0.6,5,2,5,7,0,0.1,1,0.6,0.6,1.5,4,sub_event_type,FALSE
acled_sub_food_text_all_threshold_change_1.5_4,ab3b452f00a24d0dba404a68ac31a5c1,acled_sub_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1.5,4,sub_event_type,0.4361,799,0.1916,0.2834,0.3729,0.2946,0.6226,0.4,0.2081,0.1885,0.5217,0.2769,0.8,10,2,1,5,1,0.01,5,0.8,1,1.5,4,sub_event_type,FALSE
acled_sub_food_text_all_threshold_change_pca_1.5_5,266aea8009144914991e426f493c3cff,acled_sub_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1.5,5,sub_event_type,0.4268,81,0.2037,0.2947,0.3315,0.3088,0.3962,0.3471,0.2085,0.1935,0.3478,0.2487,0.8,10,0,1,7,5,0.01,0,0.8,0.6,1.5,5,sub_event_type,FALSE
acled_sub_food_text_all_threshold_change_1.5_5,e8b44f76e87348daaaf7cd6a02a4f655,acled_sub_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1.5,5,sub_event_type,0.3976,799,0.1932,0.2825,0.3729,0.2515,0.7736,0.3796,0.2081,0.1699,0.8841,0.285,0.8,10,2,1,5,1,0.01,5,0.8,1,1.5,5,sub_event_type,FALSE
acled_event_food_text_conflict_threshold_change_pca_1.5_4,ef5db5914d5044ed9c990fcb0203f8d5,acled_event_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1.5,4,event_type,0.4317,37,0.2269,0.3284,0.3629,0.3559,0.3962,0.375,0.215,0.2319,0.4638,0.3092,1,1,0,5,7,5,0.01,0,0.6,1,1.5,4,event_type,FALSE
acled_event_food_text_conflict_threshold_change_1.5_4,0c3e9b6ebc454aad8db6d50bc1baf275,acled_event_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1.5,4,event_type,0.527,781,0.2162,0.2966,0.3345,0.45,0.1698,0.2466,0.2309,0.5556,0.0725,0.1282,1,1,0.1,3,3,0,0.05,0,0.8,0.8,1.5,4,event_type,FALSE
acled_event_food_text_conflict_threshold_change_pca_1.5_5,03b1aa49659e49a18c732e5ee6effb5e,acled_event_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1.5,5,event_type,0.4546,37,0.2291,0.2971,0.3593,0.4,0.3019,0.3441,0.2546,0.3281,0.3043,0.3158,0.8,10,0,1,7,5,0.01,0,0.8,0.6,1.5,5,event_type,FALSE
acled_event_food_text_conflict_threshold_change_1.5_5,46f7ffbaf85a4ac4b706b1820a13717c,acled_event_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1.5,5,event_type,0.3318,781,0.2133,0.3155,0.315,0.4054,0.283,0.3333,0.1977,0.1707,0.1014,0.1273,0.8,1,2,3,7,0,0.03,0,0.6,1,1.5,5,event_type,FALSE
acled_event_food_text_all_threshold_change_pca_1.5_4,491927a9df1b467d8fdc908e69039a1e,acled_event_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1.5,4,event_type,0.4314,63,0.204,0.2821,0.2878,0.2857,0.4151,0.3385,0.2733,0.245,0.5362,0.3364,0.8,10,1,3,3,0,0.1,5,1,0.8,1.5,4,event_type,FALSE
acled_event_food_text_all_threshold_change_1.5_4,c65751e8ac364072bf391aad182afedc,acled_event_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1.5,4,event_type,0.1135,781,0.199,0.2962,0.3178,0.2548,0.7547,0.381,0.2037,0.1864,0.7971,0.3022,1,5,0,1,3,5,0.1,0,1,0.6,1.5,4,event_type,FALSE
acled_event_food_text_all_threshold_change_pca_1.5_5,52a1b0b8cc0442c5aaa824a760e307f0,acled_event_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1.5,5,event_type,0.1238,63,0.1835,0.2684,0.3258,0.25,1,0.4,0.2025,0.1601,1,0.276,0.6,10,1,3,7,1,0.05,5,0.6,1,1.5,5,event_type,FALSE
acled_event_food_text_all_threshold_change_1.5_5,beb67b01975348168cfb33df4986da87,acled_event_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1.5,5,event_type,0.3703,781,0.1941,0.2892,0.3711,0.2917,0.7925,0.4264,0.2057,0.1833,0.8261,0.3,0.8,10,0,1,7,5,0.01,0,0.8,0.6,1.5,5,event_type,FALSE
acled_sub_food_text_conflict_threshold_change_pca_1.6_4,a68cc620b1694e579d4b37e95bf8dd18,acled_sub_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1.6,4,sub_event_type,0.3452,55,0.2248,0.3194,0.3708,0.2636,0.6538,0.3757,0.2037,0.1799,0.5484,0.2709,1,1,1,5,7,0,0.01,0,1,0.8,1.6,4,sub_event_type,FALSE
acled_sub_food_text_conflict_threshold_change_1.6_4,f709a8995fd045d4be5d337bdee75932,acled_sub_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1.6,4,sub_event_type,0.4785,799,0.2137,0.3202,0.3558,0.3929,0.2115,0.275,0.2305,0.2174,0.0806,0.1176,0.8,10,0.1,3,3,5,0.01,3,1,0.8,1.6,4,sub_event_type,FALSE
acled_sub_food_text_conflict_threshold_change_pca_1.6_5,e6598e54a0204cc3aa4c4006cc978185,acled_sub_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1.6,5,sub_event_type,0.3721,55,0.1986,0.296,0.3708,0.29,0.5577,0.3816,0.2037,0.1899,0.4839,0.2727,1,1,1,5,7,0,0.01,0,1,0.8,1.6,5,sub_event_type,FALSE
acled_sub_food_text_conflict_threshold_change_1.6_5,9c329d2cfb6445c78580eb7ece732062,acled_sub_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1.6,5,sub_event_type,0.4205,799,0.2161,0.3139,0.3957,0.3548,0.4231,0.386,0.1988,0.2105,0.3871,0.2727,1,10,0.1,1,7,5,0.01,0,0.8,0.6,1.6,5,sub_event_type,FALSE
acled_sub_food_text_all_threshold_change_pca_1.6_4,8947cdc6f9ca4c2083bdcd4b5d2a00fe,acled_sub_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1.6,4,sub_event_type,0.1813,81,0.2126,0.2938,0.2922,0.2329,0.3269,0.272,0.1844,0.1782,0.2903,0.2209,0.6,5,0.1,1,7,0,0.1,1,0.6,0.6,1.6,4,sub_event_type,FALSE
acled_sub_food_text_all_threshold_change_1.6_4,6ad63b95a9fc429fb8e4cba781cebb77,acled_sub_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1.6,4,sub_event_type,0.3632,799,0.1995,0.3171,0.3392,0.3265,0.3077,0.3168,0.2042,0.1929,0.4355,0.2673,1,5,0.1,5,5,0,0.03,1,1,1,1.6,4,sub_event_type,FALSE
acled_sub_food_text_all_threshold_change_pca_1.6_5,42968472e8c94488b803cf760125f280,acled_sub_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1.6,5,sub_event_type,0.3759,81,0.1982,0.2778,0.3434,0.2829,0.8269,0.4216,0.212,0.1518,0.9355,0.2613,0.8,10,0,1,7,5,0.01,0,0.8,0.6,1.6,5,sub_event_type,FALSE
acled_sub_food_text_all_threshold_change_1.6_5,9bd3dab9439e4caebed8124610982605,acled_sub_food_text_all_threshold_change,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1.6,5,sub_event_type,0.3948,799,0.1894,0.2819,0.3752,0.2667,0.7692,0.396,0.1668,0.1595,0.8387,0.268,0.8,10,2,1,5,1,0.01,5,0.8,1,1.6,5,sub_event_type,FALSE
acled_event_food_text_conflict_threshold_change_pca_1.6_4,ff44049bf925424ea69b8391340f8cc2,acled_event_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1.6,4,event_type,0.4058,37,0.24,0.3259,0.3491,0.4762,0.1923,0.274,0.2034,0.1739,0.0645,0.0941,0.6,10,0.1,1,7,0,0.03,0,0.8,1,1.6,4,event_type,FALSE
acled_event_food_text_conflict_threshold_change_1.6_4,c5f0b63b56b7438f816d474bfe73046c,acled_event_food_text_conflict_threshold_change,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1.6,4,event_type,0.2836,781,0.221,0.3123,0.3086,0.3023,0.25,0.2737,0.1804,0.2,0.1452,0.1682,0.8,1,0.1,1,5,5,0.05,1,0.8,0.8,1.6,4,event_type,FALSE
